date,slight,serious,Barking and Dagenham collision,Barnet collision,Bexley collision,Brent collision,Bromley collision,Camden collision,City of London collision,Croydon collision,Ealing collision,Enfield collision,Greenwich collision,Hackney collision,Hammersmith and Fulham collision,Haringey collision,Harrow collision,Havering collision,Hillingdon collision,Hounslow collision,Islington collision,Kensington an Chelsea collision,Kingston upon thames collision,Lambeth collision,Lewisham collision,Merton collision,Newham collision,Redbridge collision,Richmond upon thames collision,Southwark collision,Sutton collision,Tower Hamlets collision,Waltham Forest collision,Wandsworth collision,Westminster collision
15/06/2020,45,11,1,3,0,0,1,2,0,6,3,1,0,0,2,2,2,2,2,0,3,1,0,3,2,3,1,1,2,2,2,1,0,5,3
16/06/2020,71,8,2,1,2,2,2,6,0,7,3,0,3,2,1,4,1,0,4,2,2,1,0,6,0,1,1,5,2,6,3,5,1,2,2
17/06/2020,45,6,3,0,2,1,2,1,0,3,0,3,3,3,1,1,0,1,2,3,1,1,1,6,1,1,1,4,0,1,0,1,1,1,2
18/06/2020,62,4,2,2,0,8,0,1,0,3,4,1,2,5,0,2,0,0,2,1,1,1,0,3,1,0,2,2,2,1,1,11,2,4,2
19/06/2020,77,9,4,3,3,1,1,2,0,4,3,1,3,7,2,1,0,3,4,2,4,1,1,5,6,1,4,4,0,3,1,3,0,6,3
20/06/2020,63,10,1,3,1,4,1,1,0,1,3,2,4,3,1,1,3,3,0,3,0,3,4,5,3,1,2,2,0,4,3,5,1,5,0
21/06/2020,43,3,0,2,0,2,3,0,0,2,4,2,1,2,0,1,0,1,1,0,0,3,1,0,3,0,2,1,0,0,1,8,0,1,5
22/06/2020,68,10,2,2,3,3,3,1,0,5,1,1,3,0,0,3,2,0,5,1,3,1,1,1,0,4,2,4,2,9,5,3,3,3,2
23/06/2020,66,9,4,2,6,3,3,1,0,3,1,0,4,2,3,0,0,1,4,3,2,2,1,3,5,2,2,0,1,3,1,3,2,5,3
24/06/2020,59,9,1,4,4,1,2,3,0,1,4,4,0,6,1,3,2,1,0,2,2,1,1,1,1,2,2,1,3,4,1,2,1,1,6
25/06/2020,79,12,1,3,0,1,1,1,0,6,2,4,7,1,2,5,0,4,1,1,5,4,1,5,3,2,4,3,1,9,2,1,4,2,5
26/06/2020,99,10,5,3,0,4,2,5,0,3,5,4,3,5,0,5,1,3,7,2,3,2,0,3,6,4,3,1,3,6,3,5,4,5,4
27/06/2020,51,5,2,2,0,4,1,2,0,4,1,1,1,1,1,2,3,1,5,0,2,3,0,3,0,0,2,3,1,1,0,3,1,5,1
28/06/2020,45,6,2,2,3,0,0,1,0,3,3,1,1,5,3,1,1,3,0,2,0,0,0,2,1,3,1,0,0,4,0,3,2,2,2
29/06/2020,45,9,0,1,1,0,1,0,0,5,3,2,1,1,2,2,1,2,1,1,2,0,3,8,1,0,2,2,0,0,2,3,2,4,1
30/06/2020,57,8,0,11,0,1,5,1,0,1,1,3,1,1,3,2,1,1,0,3,2,2,1,2,5,4,2,2,1,0,0,1,2,3,3
01/07/2020,48,13,1,4,0,2,3,2,2,3,1,1,1,2,1,1,1,1,1,1,0,8,1,1,2,2,2,1,1,2,2,3,3,1,4
02/07/2020,68,5,1,3,1,0,3,0,0,10,0,6,1,3,3,4,0,1,0,0,1,0,0,6,7,0,1,0,0,2,1,5,2,7,5
03/07/2020,76,10,2,2,6,3,4,2,0,2,2,4,4,4,1,2,2,0,1,3,0,4,0,4,3,1,5,1,2,5,1,6,1,5,4
04/07/2020,55,2,0,4,0,1,0,1,1,2,4,7,2,1,0,5,1,0,2,0,1,0,2,6,2,3,3,0,0,1,1,4,0,1,2
05/07/2020,66,5,1,3,2,3,0,1,0,3,2,4,4,0,2,0,0,2,1,2,4,1,1,7,1,0,0,12,3,4,0,2,3,2,1
06/07/2020,52,9,2,4,2,6,0,4,0,0,2,1,0,4,1,2,2,2,1,2,4,0,0,3,2,1,7,2,0,3,0,1,1,2,0
07/07/2020,70,8,2,4,2,4,2,0,0,0,0,0,2,6,0,1,1,1,4,5,2,1,0,2,2,0,2,2,1,7,1,3,1,12,8
08/07/2020,82,6,3,3,0,8,2,2,0,1,7,4,1,1,4,4,4,1,1,7,3,0,0,1,1,2,1,6,2,4,0,4,3,5,3
09/07/2020,45,5,1,4,2,0,2,2,0,1,2,3,1,2,2,3,0,0,0,1,0,2,2,0,3,2,4,0,1,1,1,0,2,2,4
10/07/2020,77,15,3,1,2,4,2,5,0,3,6,2,1,6,1,2,3,1,2,1,4,0,2,6,5,2,3,3,0,4,3,3,6,1,5
11/07/2020,56,10,0,3,0,2,1,3,0,6,5,1,3,3,0,0,2,2,2,1,2,2,0,5,2,1,0,2,3,3,2,2,4,1,3
12/07/2020,63,10,1,3,2,2,4,0,0,3,4,4,3,1,2,0,0,6,0,1,2,0,0,3,3,3,3,1,4,2,0,6,8,0,2
13/07/2020,60,12,2,4,1,2,4,1,0,3,3,6,1,2,3,2,1,2,1,4,1,0,0,8,1,1,5,1,0,1,2,2,2,3,3
14/07/2020,62,7,2,4,3,0,2,0,0,2,5,3,1,2,1,0,4,0,2,1,1,0,1,2,3,1,6,3,3,4,1,1,1,7,3
15/07/2020,63,8,2,4,2,1,0,1,1,4,5,4,4,2,1,4,1,0,3,0,1,2,0,7,1,3,3,1,0,6,0,3,1,2,2
16/07/2020,58,9,1,3,0,1,3,5,2,1,0,3,1,3,2,9,2,0,1,3,1,2,0,3,4,0,1,3,1,3,0,2,4,2,1
17/07/2020,105,9,3,2,1,1,5,4,2,4,6,2,3,4,3,4,2,3,2,2,3,6,1,5,3,1,10,3,3,3,7,3,1,3,9
18/07/2020,73,5,4,5,0,0,1,1,1,1,2,2,3,7,5,1,2,0,0,2,3,2,1,2,5,1,1,0,0,4,2,8,4,3,5
19/07/2020,52,4,0,1,1,2,0,0,0,5,4,1,3,4,0,3,0,4,1,1,3,1,0,3,0,4,0,2,1,4,1,2,0,4,1
20/07/2020,57,9,0,6,0,0,0,2,1,4,2,2,1,0,3,4,1,0,3,2,1,3,1,5,1,3,1,0,2,1,2,2,3,7,3
21/07/2020,74,14,4,5,1,4,1,1,1,3,4,2,1,3,8,2,1,0,0,6,1,6,1,4,1,1,5,1,3,2,0,2,2,6,6
22/07/2020,79,8,1,0,1,4,3,1,0,8,4,6,7,1,3,1,4,0,2,1,4,2,2,4,2,1,1,4,2,1,1,5,4,3,4
23/07/2020,73,11,3,4,2,2,1,0,3,2,4,1,4,3,1,8,1,1,1,0,1,1,1,2,4,2,7,3,1,4,1,3,1,6,6
24/07/2020,75,11,7,3,4,2,5,2,0,3,1,0,6,7,3,1,0,1,2,3,3,0,2,3,2,0,1,7,1,3,0,3,1,6,4
25/07/2020,67,9,0,2,7,3,2,2,0,6,3,5,1,1,0,2,1,4,5,4,2,0,0,3,3,1,1,2,1,0,0,3,3,4,5
26/07/2020,52,9,1,1,0,6,1,6,0,3,4,0,0,0,0,1,1,1,2,0,6,2,1,3,3,3,1,4,2,1,0,3,1,1,3
27/07/2020,58,8,2,1,2,5,0,0,0,3,1,4,2,2,2,1,1,1,10,1,2,2,0,5,1,0,1,0,0,3,2,3,4,0,5
28/07/2020,48,10,0,1,0,1,4,3,0,3,0,2,7,3,0,5,0,0,1,2,0,2,1,5,1,2,1,1,2,4,1,1,0,2,3
29/07/2020,56,15,1,1,2,5,4,0,0,1,3,4,2,3,5,2,3,1,1,3,2,3,0,2,2,0,1,0,0,2,0,6,5,2,5
30/07/2020,90,14,2,5,1,1,2,1,2,5,2,8,2,6,3,7,1,0,2,2,1,0,2,6,2,2,5,4,1,4,2,11,2,8,2
31/07/2020,82,10,3,0,0,1,2,6,0,6,0,10,1,5,4,1,3,4,1,4,2,3,4,2,0,2,5,4,3,5,0,3,4,3,1
01/08/2020,70,6,1,7,1,0,4,3,1,3,1,0,1,7,2,2,2,2,3,8,2,1,0,2,4,2,0,7,3,3,0,2,0,2,0
02/08/2020,48,10,1,3,0,2,0,1,0,2,4,3,2,0,3,2,2,0,0,1,1,2,1,3,3,3,2,1,4,4,3,0,2,2,1
03/08/2020,55,13,2,1,2,1,1,2,0,1,8,2,2,2,1,7,3,1,2,1,3,0,0,1,1,3,3,1,2,2,0,4,2,4,3
04/08/2020,65,11,3,2,2,2,3,3,0,0,2,7,3,4,1,2,3,4,3,6,0,2,1,5,0,1,0,0,1,4,2,4,1,3,2
05/08/2020,88,10,1,3,0,5,3,2,1,3,4,4,2,5,4,2,1,1,0,4,3,2,3,6,6,0,3,2,4,6,4,2,5,5,2
06/08/2020,62,8,2,3,1,3,1,0,0,2,7,2,2,0,2,2,1,5,5,1,1,3,1,2,1,3,2,2,2,4,1,2,1,3,3
07/08/2020,68,7,3,8,0,2,4,3,0,5,3,4,4,5,1,1,0,1,2,2,0,2,1,6,1,3,2,1,0,2,0,1,1,3,4
08/08/2020,68,10,2,3,0,3,3,3,1,4,3,5,3,3,2,2,1,4,5,0,2,0,1,5,6,2,1,1,0,0,1,1,2,4,5
09/08/2020,54,8,2,1,2,2,2,2,0,4,2,2,4,1,2,1,1,0,7,1,0,1,1,3,5,2,0,1,0,2,0,2,3,3,3
10/08/2020,66,15,6,1,1,5,4,2,0,2,5,1,2,1,0,3,3,1,3,0,1,3,1,5,0,0,2,5,1,4,0,2,4,1,12
11/08/2020,56,10,1,4,0,5,3,1,0,3,3,3,3,2,1,2,2,0,0,1,2,4,3,3,2,1,4,2,0,2,0,3,2,3,1
12/08/2020,83,10,2,5,0,3,0,5,0,3,9,4,0,3,0,3,0,2,1,2,1,5,0,3,6,5,5,1,4,4,0,3,3,6,5
13/08/2020,90,7,4,2,1,4,5,6,0,2,9,4,5,3,4,1,1,0,4,1,2,2,1,4,3,3,1,4,5,2,2,6,2,0,4
14/08/2020,53,8,0,0,1,1,1,2,0,0,5,6,5,2,0,1,0,1,2,0,2,1,0,7,4,1,0,3,0,4,1,3,0,5,3
15/08/2020,59,7,1,3,0,0,1,1,0,1,1,3,0,3,4,4,5,2,3,0,0,0,0,7,3,2,2,3,3,1,0,4,4,0,5
16/08/2020,74,6,1,1,4,1,1,3,0,4,3,3,2,5,1,4,1,1,0,2,5,1,0,10,1,0,8,0,2,3,0,1,3,6,3
17/08/2020,64,7,4,2,0,7,0,1,0,1,3,0,1,1,1,3,1,8,1,4,3,0,1,2,1,0,2,4,2,6,1,2,2,5,2
18/08/2020,58,13,5,4,3,2,2,2,0,1,2,1,2,3,1,4,2,2,0,4,0,3,0,5,3,0,0,0,1,2,2,3,3,4,5
19/08/2020,81,9,4,4,0,6,2,3,0,7,3,2,1,3,1,5,1,4,1,2,7,3,0,2,5,2,3,2,0,4,1,6,2,2,2
20/08/2020,76,17,3,6,0,1,2,5,3,1,1,2,2,1,5,5,2,2,5,1,3,3,0,6,3,0,3,0,2,4,2,4,1,6,9
21/08/2020,68,14,1,1,1,4,1,1,0,9,4,1,1,1,0,3,0,1,3,1,2,5,2,3,4,4,3,3,0,3,0,4,4,9,3
22/08/2020,77,9,0,1,1,2,0,0,0,4,1,7,2,3,1,1,3,0,4,1,0,2,3,3,3,1,6,6,4,4,0,3,3,6,11
23/08/2020,53,4,1,0,3,0,0,1,0,1,3,5,1,0,2,0,2,0,3,0,1,0,0,4,1,0,3,2,1,3,0,3,2,12,3
24/08/2020,85,6,3,4,1,7,0,1,0,6,1,2,2,4,1,11,3,5,2,1,1,1,1,6,3,1,2,5,0,4,0,2,2,2,7
25/08/2020,63,7,0,6,2,3,1,0,0,2,3,4,3,1,1,4,2,2,1,3,0,1,1,0,2,0,1,1,1,6,0,6,2,4,7
26/08/2020,56,12,0,6,2,0,2,2,0,5,2,1,2,2,1,6,2,3,3,2,1,2,1,2,3,0,3,2,1,2,0,6,0,2,2
27/08/2020,74,8,2,0,1,5,7,0,0,1,4,5,1,3,0,7,1,7,0,0,2,4,0,2,0,1,2,2,3,4,1,2,3,5,7
28/08/2020,84,4,3,4,2,1,4,1,1,7,3,3,2,3,3,3,0,1,5,2,2,1,0,6,5,2,3,2,2,4,1,1,2,5,4
29/08/2020,63,7,1,2,1,1,0,2,0,6,1,3,2,2,3,2,1,2,2,4,2,1,1,5,0,2,7,1,0,3,2,2,3,5,1
30/08/2020,60,9,2,3,0,8,2,3,1,3,3,6,1,3,4,1,2,1,3,3,5,0,0,3,1,0,1,0,2,0,0,2,1,3,2
31/08/2020,58,7,0,8,0,5,0,0,0,3,5,2,2,0,2,0,3,0,2,1,2,1,1,2,4,2,4,0,2,3,0,6,3,2,0
01/09/2020,76,7,1,4,1,2,7,1,0,1,2,2,4,1,8,2,4,0,0,2,2,1,1,9,4,1,4,2,0,2,1,2,2,7,3
02/09/2020,76,13,2,1,1,3,1,1,0,1,4,6,2,1,3,2,1,1,2,1,4,3,0,6,3,5,1,1,0,7,2,8,2,6,8
03/09/2020,66,12,7,2,2,1,1,0,0,3,4,2,3,4,3,1,0,2,1,2,3,3,0,7,1,1,3,1,0,6,0,6,2,3,4
04/09/2020,94,14,0,5,2,7,6,0,0,1,5,2,3,4,7,5,0,5,5,1,3,0,1,3,12,4,0,2,3,4,0,1,4,6,7
05/09/2020,67,7,3,1,1,3,1,1,0,3,7,10,4,2,1,1,2,3,0,0,4,2,0,1,0,0,6,2,2,1,0,6,3,4,0
06/09/2020,62,10,0,1,1,2,2,1,0,3,4,7,3,1,4,5,3,0,2,5,0,2,0,3,1,2,5,1,0,2,1,0,2,3,6
07/09/2020,54,8,1,8,1,1,1,1,1,3,3,2,2,1,1,2,0,0,5,0,0,1,4,2,1,1,2,1,1,4,0,2,1,4,5
08/09/2020,60,9,0,3,2,5,2,4,0,2,4,1,1,1,2,2,0,1,1,1,2,1,3,3,2,1,0,2,1,1,3,1,3,12,2
09/09/2020,61,13,0,2,1,1,2,3,1,3,3,4,2,4,5,4,0,2,1,3,0,1,0,2,3,0,0,3,2,4,1,1,4,6,6
10/09/2020,69,11,3,2,6,3,0,1,0,5,5,3,2,2,1,2,2,1,2,1,1,5,1,4,7,0,3,2,0,3,1,1,4,2,5
11/09/2020,71,14,5,2,1,5,1,1,0,4,2,6,1,8,0,5,1,5,0,1,2,2,0,8,1,1,4,2,2,2,2,1,4,3,3
12/09/2020,85,11,1,1,1,7,4,2,0,5,4,1,2,1,2,1,1,3,3,5,3,2,2,3,6,1,8,7,2,5,0,2,4,6,1
13/09/2020,57,9,0,1,0,4,1,1,1,2,4,2,0,4,0,5,3,4,3,0,1,2,0,5,4,1,3,5,0,1,0,3,1,1,4
14/09/2020,73,19,1,1,3,0,0,6,0,2,3,7,6,2,3,5,2,1,7,2,5,3,3,2,1,3,2,1,1,4,2,1,3,4,6
15/09/2020,110,2,2,2,2,3,3,3,0,1,6,7,0,4,3,4,2,1,7,4,3,1,3,4,9,3,2,0,1,2,2,2,9,12,5
16/09/2020,74,12,1,1,0,2,5,1,0,9,6,1,0,6,3,4,1,0,1,3,1,1,2,4,6,1,4,3,2,4,1,4,1,4,4
17/09/2020,96,14,3,1,5,4,2,1,0,2,3,2,1,4,2,1,0,4,2,8,4,7,4,1,9,6,2,4,0,7,0,4,5,4,8
18/09/2020,95,15,8,3,6,3,2,3,0,8,5,1,2,6,1,1,0,1,3,2,5,3,0,6,5,2,5,1,0,2,0,8,6,6,6
19/09/2020,84,10,3,4,2,9,4,3,0,7,3,7,3,8,4,4,0,1,0,0,1,1,1,4,2,3,6,0,1,2,0,0,1,3,7
20/09/2020,76,11,3,6,0,6,5,0,0,2,3,0,5,3,2,2,0,5,3,1,3,3,2,2,6,2,1,3,1,6,1,0,3,4,4
21/09/2020,72,10,2,0,4,5,2,1,0,3,2,4,3,2,1,4,0,0,0,4,1,3,4,3,2,3,4,4,1,4,2,4,1,8,1
22/09/2020,90,9,6,6,2,3,3,1,1,3,2,1,6,6,0,4,0,0,2,8,0,1,1,4,0,1,4,7,1,2,1,4,2,9,8
23/09/2020,67,8,1,2,5,3,0,1,0,4,6,2,2,5,2,1,2,0,6,0,1,4,2,4,2,1,4,1,2,2,0,3,0,3,4
24/09/2020,77,16,0,0,4,0,1,2,1,4,8,4,1,3,5,7,2,1,1,4,3,3,2,6,6,3,1,0,3,4,0,2,3,5,4
25/09/2020,97,13,3,2,2,4,3,3,2,3,3,2,3,4,3,6,0,1,4,5,2,3,1,8,8,1,9,0,0,5,1,5,3,6,5
26/09/2020,65,10,0,2,1,8,1,3,1,1,2,4,0,2,2,8,2,0,2,1,3,3,0,7,3,1,3,1,1,1,0,4,2,0,6
27/09/2020,38,7,1,1,0,1,0,7,0,3,1,1,2,2,0,1,0,3,0,0,1,1,1,3,2,1,1,1,2,2,1,3,1,0,2
28/09/2020,60,16,7,0,0,4,0,2,1,6,1,3,5,6,2,0,1,2,2,0,3,2,1,4,4,3,4,0,2,0,1,2,1,1,6
29/09/2020,65,14,4,4,0,1,1,6,0,3,3,1,6,1,0,1,1,6,0,1,1,2,0,3,5,1,3,9,2,3,1,2,1,3,4
30/09/2020,112,14,3,2,1,2,1,5,0,7,4,11,5,7,5,8,1,2,2,4,2,3,0,5,3,4,4,3,1,1,2,11,5,2,10
01/10/2020,74,15,1,2,2,3,0,2,0,2,1,3,2,2,7,4,2,0,0,4,0,4,0,4,5,4,3,5,0,7,2,6,0,7,5
02/10/2020,115,13,1,3,7,4,3,3,2,6,10,3,3,13,3,1,6,5,2,5,2,4,2,4,5,0,2,2,1,3,1,2,6,11,3
03/10/2020,68,9,6,0,2,4,2,3,1,4,4,5,0,2,1,1,0,3,2,1,1,4,1,3,3,0,3,2,0,5,0,6,2,4,2
04/10/2020,62,7,1,1,5,1,3,1,0,0,0,5,1,2,6,1,3,3,2,3,1,0,3,5,3,2,0,1,1,5,4,2,2,2,0
05/10/2020,63,9,0,1,2,5,3,1,1,6,2,4,2,1,2,1,2,1,1,2,3,1,2,4,4,2,3,0,3,1,0,5,0,4,3
06/10/2020,69,8,4,3,4,1,0,2,1,3,5,6,0,2,2,2,3,1,3,7,2,0,1,6,2,0,2,2,1,1,1,2,1,2,5
07/10/2020,61,14,3,5,0,0,3,1,1,2,1,2,3,6,0,4,1,0,1,2,2,1,3,5,5,1,3,4,2,3,0,3,1,4,3
08/10/2020,71,14,2,2,1,3,1,1,1,3,3,10,0,2,2,3,0,5,3,2,2,2,1,4,4,0,2,6,1,2,0,2,3,7,5
09/10/2020,110,8,11,3,2,2,0,5,0,2,7,4,3,3,0,5,0,7,0,2,3,3,5,6,3,6,4,5,5,6,1,2,1,6,6
10/10/2020,59,10,0,4,1,1,1,0,0,6,4,2,1,3,2,3,4,1,1,1,3,0,4,4,1,2,1,2,1,1,7,1,2,5,0
11/10/2020,56,8,1,2,0,4,0,2,0,0,2,3,1,4,2,5,2,0,2,3,2,4,0,1,4,1,5,0,4,2,0,1,0,3,4
12/10/2020,69,9,2,2,0,5,3,2,1,1,6,4,6,4,1,0,0,1,3,1,3,4,1,4,4,1,1,4,4,1,0,3,2,4,0
13/10/2020,61,8,2,1,1,4,0,4,0,3,3,3,4,3,2,1,2,1,0,1,1,2,1,1,3,1,1,2,0,6,0,5,0,4,7
14/10/2020,52,14,0,2,1,4,2,1,1,3,5,1,1,2,2,4,2,0,2,1,0,0,0,6,5,4,2,2,1,1,3,2,1,4,1
15/10/2020,77,15,1,10,2,4,2,1,1,9,1,2,4,6,1,2,3,1,2,1,3,5,0,10,1,0,3,1,0,3,0,3,5,1,4
16/10/2020,90,13,2,5,4,4,1,6,0,4,4,8,4,3,5,2,1,3,3,1,1,3,2,4,1,3,4,2,4,4,0,7,0,3,5
17/10/2020,65,9,1,1,2,1,0,3,1,0,1,8,1,4,0,3,0,0,4,1,3,2,1,6,3,1,9,3,5,3,0,3,0,2,2
18/10/2020,47,6,4,4,2,1,1,0,0,2,1,0,2,1,2,3,1,4,2,1,0,0,0,2,2,4,3,1,3,0,0,1,1,2,3
19/10/2020,64,6,0,3,2,1,2,2,1,5,4,1,1,5,3,5,2,2,3,2,2,2,0,3,1,1,1,7,1,1,2,1,1,1,2
20/10/2020,66,13,1,2,1,3,0,0,2,0,3,3,0,1,1,6,2,3,4,3,2,3,0,6,4,2,1,3,0,5,4,3,2,6,3
21/10/2020,77,13,2,8,3,10,2,2,0,2,4,1,2,3,5,0,1,3,1,1,1,0,3,6,8,1,3,0,2,4,2,3,1,1,5
22/10/2020,68,10,3,1,1,1,5,1,0,3,5,3,4,3,2,1,2,0,2,2,1,1,3,4,1,2,4,3,1,2,3,3,2,2,7
23/10/2020,75,12,2,2,2,7,2,1,0,4,6,9,1,6,2,2,0,3,3,1,0,1,0,7,7,3,0,3,1,1,0,2,2,3,4
24/10/2020,76,5,0,0,3,1,1,2,1,6,2,1,1,3,5,4,2,3,2,1,2,4,0,9,4,4,3,2,1,2,2,4,1,2,3
25/10/2020,58,9,4,5,4,2,4,3,0,0,0,3,2,2,1,2,0,5,7,1,1,0,0,2,2,1,2,1,1,0,0,2,4,1,5
26/10/2020,63,12,1,2,3,1,2,0,0,4,2,4,1,4,1,0,2,1,1,1,1,2,3,8,1,3,2,5,2,2,2,4,3,4,3
27/10/2020,52,10,1,0,2,2,4,0,0,3,2,0,2,7,3,0,0,1,2,4,2,3,1,4,1,0,5,1,0,3,3,3,1,1,1
28/10/2020,71,8,0,3,3,1,2,1,0,6,3,3,1,3,2,4,0,1,2,3,3,1,0,3,4,1,3,3,1,7,1,2,6,2,4
29/10/2020,50,16,1,0,5,7,1,3,1,3,3,1,4,1,4,0,2,3,1,1,3,1,1,2,1,0,2,0,0,6,0,2,1,2,4
30/10/2020,52,8,1,2,0,7,0,3,1,1,4,2,0,1,2,1,1,0,3,1,0,1,2,0,2,1,6,3,0,2,0,0,1,2,10
31/10/2020,86,11,1,2,3,3,5,5,0,3,6,2,3,3,3,5,1,5,2,0,4,1,0,4,5,3,2,0,4,3,3,1,9,3,3
01/11/2020,58,4,1,9,0,2,1,2,0,3,5,4,1,2,2,4,1,2,0,0,2,1,0,1,1,1,2,3,0,4,3,4,0,0,1
02/11/2020,50,12,0,0,1,6,1,3,1,3,3,2,3,0,1,5,1,1,1,0,0,1,1,1,0,3,6,2,1,2,0,4,3,4,2
03/11/2020,75,7,1,7,0,3,1,1,0,3,0,5,5,4,1,2,0,3,2,2,7,3,0,3,2,3,7,1,1,2,0,1,4,2,6
04/11/2020,97,16,0,3,4,5,3,2,0,5,8,9,4,6,7,3,2,6,1,1,3,2,0,6,5,1,1,6,0,5,2,1,0,5,7
05/11/2020,59,7,1,0,1,4,0,1,0,5,0,3,4,0,2,1,1,3,1,5,1,4,0,2,1,1,4,3,0,1,1,3,4,4,5
06/11/2020,60,11,0,2,1,2,0,1,0,3,3,1,2,2,1,3,0,0,2,2,1,1,0,2,4,2,10,6,0,3,1,6,0,6,4
07/11/2020,50,7,0,4,0,1,1,1,0,3,2,3,1,2,3,1,2,1,1,4,2,2,1,7,0,1,4,2,2,0,2,3,0,0,1
08/11/2020,32,3,2,2,0,3,3,1,0,2,0,1,2,0,0,2,0,0,0,2,0,2,0,3,0,1,2,1,0,3,0,0,0,1,2
09/11/2020,60,14,2,4,2,3,2,0,0,3,1,2,1,6,1,3,2,3,2,2,1,2,2,3,1,4,2,1,1,3,0,6,2,3,4
10/11/2020,70,14,1,2,0,6,2,1,0,5,5,3,2,0,2,6,2,1,1,7,1,4,3,6,5,2,1,2,0,1,3,5,2,2,1
11/11/2020,59,8,5,7,4,0,2,1,0,2,1,3,0,2,1,1,3,2,2,4,0,0,0,3,3,1,1,2,3,2,2,3,0,4,3
12/11/2020,45,13,0,3,3,4,1,1,1,0,1,3,1,1,4,1,3,2,1,3,1,0,3,2,2,1,4,3,0,1,0,1,2,3,2
13/11/2020,65,10,4,3,2,6,6,3,0,8,0,1,2,6,1,3,0,1,1,1,0,3,1,3,1,2,3,0,1,3,0,0,2,6,2
14/11/2020,47,5,1,2,0,3,2,0,0,3,3,3,2,1,0,1,1,1,0,5,2,1,2,0,0,2,4,1,1,0,0,5,3,1,2
15/11/2020,39,4,0,5,1,0,2,2,0,4,0,3,1,2,2,0,1,1,0,1,3,0,0,2,2,3,1,1,0,0,0,3,1,0,2
16/11/2020,77,8,0,6,2,3,0,3,0,1,2,11,2,1,2,4,0,2,1,6,1,0,2,5,2,2,3,3,1,1,0,11,1,4,3
17/11/2020,64,9,2,3,3,2,4,2,0,5,0,5,0,2,1,2,2,0,1,0,1,4,0,2,3,2,5,2,0,5,3,6,1,3,2
18/11/2020,75,15,0,7,2,1,5,4,0,9,0,4,3,4,3,4,1,2,0,4,2,2,0,4,4,0,4,3,3,1,1,6,1,3,3
19/11/2020,57,8,0,0,0,2,2,0,1,4,1,4,1,2,4,3,2,1,1,2,2,1,3,6,2,1,3,3,3,1,1,3,2,2,2
20/11/2020,78,8,1,7,1,4,6,1,1,1,9,6,3,3,3,1,0,6,1,0,1,2,1,5,5,1,2,2,1,2,0,3,3,2,2
21/11/2020,47,11,0,0,1,5,4,3,0,1,7,0,2,1,0,0,0,1,2,0,4,1,0,2,0,3,5,1,1,4,2,7,1,0,0
22/11/2020,37,7,2,0,0,2,0,0,0,3,1,3,7,1,1,2,1,0,1,3,1,1,1,1,2,0,1,0,2,1,2,3,0,0,2
23/11/2020,61,5,2,1,2,2,2,1,0,3,2,1,2,1,3,0,1,4,1,1,1,1,1,5,2,0,4,8,0,3,4,0,3,4,1
24/11/2020,59,15,1,4,1,4,1,3,0,4,0,2,2,2,2,1,3,2,1,1,3,2,1,4,6,3,0,3,3,1,4,2,0,6,2
25/11/2020,50,12,2,2,1,4,2,1,0,8,1,5,0,1,0,6,1,0,1,2,0,2,0,5,0,1,2,2,2,0,0,1,4,4,2
26/11/2020,52,10,0,1,1,4,3,1,1,4,1,2,3,1,1,2,0,1,2,2,2,2,0,3,1,1,0,4,0,4,2,4,1,4,4
27/11/2020,54,9,5,0,1,4,1,0,0,2,2,7,2,5,0,0,3,1,2,5,2,1,1,6,2,2,0,2,0,2,1,0,1,2,1
28/11/2020,47,4,6,2,0,1,3,1,0,2,1,3,3,0,2,1,1,2,0,0,1,3,0,6,2,0,2,0,0,0,0,3,2,2,2
29/11/2020,33,4,3,0,0,0,0,1,1,2,2,3,0,1,0,0,0,3,5,0,1,0,0,0,2,0,8,0,2,2,0,0,0,0,1
30/11/2020,67,9,2,6,1,4,0,2,0,7,1,5,1,1,1,2,0,0,3,2,1,2,2,8,0,3,1,0,1,6,0,2,4,2,6
01/12/2020,62,12,3,0,1,3,3,2,0,5,5,3,1,2,2,1,1,1,0,1,0,1,1,5,0,2,2,2,2,5,4,4,2,7,3
02/12/2020,95,10,2,4,1,4,4,2,0,6,9,3,8,2,1,2,2,4,2,2,2,2,0,5,2,2,4,3,0,7,1,3,9,3,4
03/12/2020,110,10,1,7,1,8,8,2,1,4,6,12,3,5,3,0,3,0,4,3,3,6,1,6,7,0,4,4,2,7,0,3,3,0,3
04/12/2020,104,12,0,3,2,2,3,0,0,11,5,9,4,5,5,2,2,1,3,5,4,3,7,8,1,2,1,1,2,8,0,6,2,3,6
05/12/2020,91,9,0,9,1,6,5,2,0,5,2,1,4,4,4,2,2,2,3,4,3,3,0,4,1,0,3,5,2,4,2,4,2,3,8
06/12/2020,62,13,3,5,0,0,5,3,0,1,4,3,11,2,0,2,0,0,1,8,0,0,0,7,0,1,2,1,1,2,3,4,1,1,4
07/12/2020,71,9,1,1,0,5,3,0,0,5,5,1,1,1,3,3,4,0,0,3,1,3,1,4,4,4,4,4,3,2,1,2,1,6,4
08/12/2020,57,15,1,5,1,1,2,0,1,3,3,3,1,2,2,7,0,1,1,4,1,5,3,7,2,3,0,1,1,2,0,1,1,3,4
09/12/2020,84,9,6,3,2,5,2,2,0,1,1,6,1,1,1,2,1,2,5,0,3,2,1,1,3,1,1,6,0,5,4,5,5,5,10
