date,slight,serious,barking and dagenham collision,barnet collision,bexley collision,brent collision,bromley collision,camden collision,city of london collision,croydon collision,ealing collision,enfield collision,greenwich collision,hackney collision,hammersmith and fulham collision,haringey collision,harrow collision,havering collision,hillingdon collision,hounslow collision,islington collision,kensington an chelsea collision,kingston upon thames collision,lambeth collision,lewisham collision,merton collision,newham collision,redbridge collision,richmond upon thames collision,southwark collision,sutton collision,tower hamlets collision,waltham forest collision,wandsworth collision,westminster collision,all counted vehicles,barking and dagenham,barnet,bexley,brent,bromley,camden,city of london,croydon,ealing,enfield,greenwich,hackney,hammersmith and fulham,haringey,harrow,havering,hillingdon,hounslow,islington,kensington and chelsea,kingston upon thames,lambeth,lewisham,merton,newham,redbridge,richmond upon thames,southwark,sutton,tower hamlets,waltham forest,wandsworth,westminster
21/05/2021,101,15,1,3,2,1,3,5,1,8,5,6,6,6,0,10,3,4,2,1,2,2,1,4,4,4,4,4,1,5,2,4,2,3,7,79840,0,19672,0,0,0,0,13665,21116,0,0,0,16184,0,0,0,0,0,0,0,0,0,0,9203,0,0,0,0,0,0,0,0,0,0
24/05/2021,68,10,2,4,2,3,3,3,0,6,1,2,1,1,0,5,1,3,2,1,1,2,0,7,2,2,4,4,2,2,3,3,0,2,4,29080,0,6537,0,0,0,0,0,0,0,0,0,0,0,16333,0,0,546,0,0,0,0,0,0,0,0,0,0,0,0,5664,0,0,0
25/05/2021,62,9,0,3,0,4,4,1,0,2,3,5,3,7,4,2,2,3,0,7,2,3,1,0,1,0,0,2,0,1,0,4,1,6,0,106631,0,27594,0,0,155,0,0,0,0,0,19969,0,0,0,0,0,8893,0,0,0,0,0,251,16294,0,0,0,0,0,0,0,0,33475
26/05/2021,61,9,2,1,1,5,2,1,1,1,3,4,2,3,5,0,1,3,0,1,1,1,2,2,2,0,4,5,3,0,3,0,3,2,6,120783,0,17350,0,5926,0,0,0,0,97126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,0,0
27/05/2021,72,10,2,7,0,3,0,3,1,3,7,3,2,1,1,1,1,8,2,2,1,1,2,8,3,1,0,1,4,2,1,3,3,3,2,114305,0,0,0,0,19465,30991,0,1574,22648,9459,0,0,0,5693,0,0,5071,0,4078,0,0,0,3146,0,0,0,0,12180,0,0,0,0,0
28/05/2021,108,12,6,4,0,4,1,4,2,2,1,5,4,2,7,6,0,4,5,1,2,9,0,4,4,2,10,2,1,1,5,7,4,7,4,78732,0,0,0,0,0,7920,0,17695,0,14121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5785,0,928,0,0,0,0,0,32283
07/06/2021,50,10,0,2,1,1,2,1,0,7,2,0,2,2,2,2,0,4,0,0,3,1,2,2,3,3,5,1,2,1,0,1,2,2,4,11158,0,0,0,0,0,0,0,2981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8177,0,0,0
08/06/2021,83,16,3,1,2,1,3,2,2,3,6,0,4,1,4,1,0,2,1,1,1,1,0,4,4,2,7,5,3,6,5,7,3,6,8,49995,0,0,2526,779,1732,0,0,0,0,0,0,0,0,0,0,0,38110,0,0,0,0,0,0,0,6659,0,0,0,189,0,0,0,0
09/06/2021,82,23,3,3,1,1,1,3,0,7,2,7,4,2,3,5,1,4,3,4,3,5,0,2,7,3,5,1,1,4,3,5,2,4,6,49372,16752,0,0,0,924,4618,0,0,0,0,9981,0,0,0,0,0,0,0,9660,0,0,0,0,0,0,5228,0,0,0,0,0,2209,0
10/06/2021,74,15,4,4,0,2,1,6,1,2,1,1,3,6,2,3,1,3,2,2,3,3,0,10,6,1,5,1,0,4,1,4,3,4,0,234083,0,0,0,0,0,0,0,0,0,0,23633,0,0,0,0,0,0,0,0,0,90863,10350,0,19472,0,703,0,3218,0,33628,0,0,52216
11/06/2021,98,10,2,7,3,5,2,5,0,5,9,9,1,3,1,2,4,0,4,4,4,5,2,4,7,3,2,0,1,4,0,5,2,2,1,89654,0,0,0,0,0,0,0,0,0,0,15415,4061,0,0,17127,0,0,0,5414,0,3316,0,0,0,0,0,0,3431,0,0,0,0,40890
14/06/2021,84,14,2,2,3,1,1,1,0,4,1,3,2,8,0,2,1,0,4,2,3,5,0,3,2,0,3,9,4,13,6,7,5,1,0,141238,0,0,66999,0,0,0,0,0,0,0,0,0,0,0,0,6710,48982,0,0,0,0,0,7953,0,0,0,10594,0,0,0,0,0,0
15/06/2021,81,12,1,3,1,4,4,0,2,1,3,2,5,2,3,0,1,1,2,1,3,0,1,6,7,1,4,1,1,6,1,7,2,10,7,193213,0,0,0,16545,0,0,0,21476,0,0,53968,0,0,0,19554,18479,0,10095,0,0,0,0,14574,0,0,0,0,0,0,38522,0,0,0
16/06/2021,79,13,1,1,4,1,2,2,0,7,1,3,2,2,2,2,1,2,3,6,1,0,2,8,4,0,4,3,0,8,1,6,3,6,4,113064,0,0,0,0,19138,0,0,0,0,0,0,0,0,198,0,0,0,0,0,9143,82074,2511,0,0,0,0,0,0,0,0,0,0,0
17/06/2021,88,10,6,3,4,4,1,6,1,3,3,4,1,2,4,4,0,0,6,2,3,6,0,5,4,3,4,3,0,3,1,8,0,1,3,82920,0,0,0,0,0,0,3510,0,0,0,0,0,0,0,3810,0,0,0,0,0,0,20549,0,0,0,0,14691,0,0,0,0,0,40360
18/06/2021,74,10,2,3,3,3,3,5,1,3,5,4,3,0,5,5,2,0,0,2,1,3,1,2,3,2,3,4,0,3,1,2,4,0,6,7606,0,0,0,0,7014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,0,0,0,0,0,0,0,0,0,0,0,0
21/06/2021,53,9,0,3,1,6,1,1,2,3,1,2,2,2,4,2,2,1,2,0,3,0,0,5,2,3,3,2,2,2,2,1,1,0,1,199551,0,0,75706,0,0,0,0,0,0,0,0,0,0,0,0,114997,0,0,0,0,0,0,0,0,8848,0,0,0,0,0,0,0,0
22/06/2021,85,10,2,2,1,2,2,1,1,3,3,17,2,5,3,4,1,2,1,2,2,1,2,8,1,3,2,4,0,5,0,3,1,5,4,82386,0,0,0,0,0,0,0,0,0,0,526,0,0,0,0,0,0,0,0,0,300,0,0,0,0,25712,35400,6836,13612,0,0,0,0
23/06/2021,71,11,6,3,0,1,2,4,0,6,1,2,3,7,4,2,5,2,4,1,0,3,1,3,3,1,1,3,2,3,0,1,4,3,1,226384,0,45659,0,81208,0,0,0,0,0,3902,66029,0,0,0,0,0,0,0,0,1960,0,0,0,0,0,0,0,0,0,0,0,0,27626
24/06/2021,85,11,3,3,3,1,7,1,0,5,4,5,5,9,4,2,0,1,2,0,4,0,1,2,2,3,2,3,0,7,1,1,3,2,10,127379,0,0,0,0,25036,0,0,0,0,0,538,9875,0,0,0,0,0,0,0,0,0,0,0,0,78913,0,0,0,0,13017,0,0,0
25/06/2021,87,13,3,5,0,5,1,3,2,4,7,1,2,6,2,2,1,5,1,2,2,5,0,2,3,5,2,3,2,5,2,7,0,8,2,136795,972,115780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20043,0,0
28/06/2021,62,10,0,4,1,1,3,3,0,1,2,4,5,3,0,2,1,1,4,0,1,2,1,4,4,2,1,2,2,6,1,3,2,2,4,93359,0,0,0,0,0,3486,0,0,0,15479,0,0,0,0,0,0,0,0,0,0,0,0,183,3275,0,0,0,0,0,58740,0,0,12196
29/06/2021,61,12,1,1,3,7,2,4,1,3,2,1,1,6,4,0,0,0,2,4,7,0,0,2,3,4,4,0,1,2,2,2,1,1,2,93628,0,11666,0,0,0,0,0,525,7373,0,0,0,0,0,0,0,0,43839,0,0,0,0,0,0,0,0,0,0,0,30225,0,0,0
30/06/2021,59,10,2,1,0,0,0,2,1,2,0,1,3,1,1,3,0,3,2,2,2,2,2,7,4,2,6,0,1,1,0,7,3,4,4,293299,68863,47442,0,0,0,0,0,17080,0,20962,0,0,0,0,0,43369,0,0,0,0,0,0,0,14972,0,0,0,0,0,62608,0,0,18003
01/07/2021,79,11,2,1,0,4,3,0,0,3,4,5,4,4,2,1,1,6,1,5,4,1,1,6,3,1,1,4,2,7,0,4,2,3,5,40192,1012,0,0,0,0,0,0,0,0,0,1261,29166,0,483,0,0,0,1091,0,0,0,0,6863,0,0,0,0,0,0,0,316,0,0
02/07/2021,99,14,1,4,1,5,5,3,0,9,3,6,2,3,5,7,3,1,1,6,2,2,0,8,1,1,5,3,1,6,1,4,1,6,7,162256,0,0,0,0,29562,0,0,0,0,0,0,0,0,10127,0,0,0,0,0,13897,0,5230,0,0,0,49451,0,0,1070,0,0,24680,28239
05/07/2021,80,12,2,1,0,1,1,1,0,7,2,2,5,4,2,7,2,4,1,4,7,3,1,2,2,1,2,1,5,7,2,2,4,2,5,153577,0,59128,0,0,0,0,0,0,0,0,0,0,0,11599,19003,0,1592,39383,0,0,5437,0,0,0,0,0,0,0,0,0,17435,0,0
06/07/2021,80,10,3,6,0,5,0,5,2,1,8,3,4,2,2,1,2,1,1,4,5,3,1,4,3,1,1,2,0,1,1,3,3,5,7,82078,0,0,0,0,0,0,18104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63974,0,0,0
07/07/2021,73,9,1,3,0,1,4,5,1,4,4,1,3,1,3,3,0,3,1,2,1,6,1,2,6,1,0,4,1,4,0,5,4,4,3,37754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8239,28389,0,0,0,0,0,0,0,1126,0,0
08/07/2021,59,7,1,3,0,6,5,4,0,2,3,1,3,1,1,5,4,1,1,2,2,1,0,2,3,0,3,1,1,1,1,3,0,1,4,39413,0,878,0,0,0,0,0,4356,0,0,0,0,0,0,0,0,274,0,0,0,0,0,0,26990,0,0,0,0,0,0,0,6915,0
09/07/2021,75,12,1,0,0,1,4,1,0,8,3,0,1,5,2,2,0,3,2,2,7,6,2,8,3,0,7,1,2,5,2,1,0,3,5,59664,0,0,0,0,0,0,3829,0,1139,39247,0,0,0,0,0,0,532,0,0,0,0,0,14917,0,0,0,0,0,0,0,0,0,0
13/07/2021,96,15,0,2,4,4,9,3,0,1,4,6,2,3,3,2,1,8,0,2,6,1,0,4,2,2,7,2,3,4,0,6,6,8,6,109403,0,0,36042,0,0,0,0,0,0,69584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3777,0,0,0,0,0,0
14/07/2021,58,14,0,3,2,2,0,1,0,2,1,6,4,0,5,2,1,0,1,1,5,4,0,6,5,0,1,0,3,3,2,6,0,2,4,87643,0,0,0,0,0,2725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12928,0,0,17701,0,0,0,0,54289,0
15/07/2021,64,15,0,1,5,6,5,2,0,3,2,6,2,1,3,0,0,0,1,2,1,3,1,4,0,4,3,3,2,4,1,5,0,3,6,286775,93585,60479,0,0,0,0,0,0,0,0,15793,0,0,0,0,0,0,30298,0,0,86620,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2021,100,22,2,3,0,3,5,2,0,4,7,3,4,7,1,7,3,3,10,7,4,5,2,5,7,2,3,2,0,2,0,4,6,4,5,186518,0,19904,0,91771,0,0,0,0,0,0,0,0,0,0,0,0,0,52606,8755,0,0,0,0,0,0,0,0,0,0,13482,0,0,0
19/07/2021,62,5,1,1,0,1,0,2,2,4,2,2,7,0,0,6,2,2,4,1,0,2,3,3,2,1,1,1,1,3,2,2,0,3,6,13690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13690,0,0
20/07/2021,71,10,3,0,2,1,1,3,0,4,8,2,3,4,3,3,0,0,5,2,2,2,2,5,4,0,2,3,0,2,0,3,2,5,5,13565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13565,0,0,0,0,0,0,0,0
22/07/2021,80,16,1,2,0,3,6,1,0,5,5,1,2,2,0,2,3,2,2,2,3,5,6,10,3,0,3,0,0,6,0,10,5,4,2,108818,0,0,0,0,0,0,0,0,95603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13215,0
01/09/2021,54,16,5,5,2,2,1,1,0,0,4,1,1,2,6,1,0,0,1,0,2,2,0,2,5,0,2,4,0,2,0,7,1,4,7,44820,0,7923,0,0,0,0,0,0,0,0,0,0,0,0,17887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19010
02/09/2021,73,19,0,3,1,0,0,2,1,6,8,1,0,5,0,3,1,4,1,5,1,3,1,6,0,3,11,3,1,5,1,6,3,4,3,50303,0,0,2412,0,0,0,0,12196,24679,0,11016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/09/2021,79,9,0,8,3,4,1,1,0,2,5,2,2,1,2,3,1,0,5,7,3,1,2,2,0,0,10,3,1,6,1,4,1,2,5,126209,0,0,0,18429,358,0,0,0,95428,0,0,0,0,0,0,0,0,0,11994,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/09/2021,65,14,1,2,3,0,3,8,0,3,4,3,3,4,2,3,3,2,1,4,1,0,1,4,0,0,2,4,0,1,2,3,5,3,4,56700,0,0,6028,0,0,0,0,0,0,0,0,0,0,0,890,9369,17229,0,0,0,0,14800,0,0,0,0,8384,0,0,0,0,0,0
07/09/2021,65,20,4,2,1,4,2,2,0,5,0,1,2,2,2,2,1,3,3,3,2,5,0,4,3,1,6,1,3,4,2,3,2,4,6,121832,0,44277,0,13112,8369,0,0,0,0,0,0,0,0,13984,0,0,1932,0,0,0,0,0,0,0,0,0,0,0,1433,0,0,38725,0
08/09/2021,91,15,2,10,0,1,6,3,1,7,4,1,0,2,1,6,6,0,4,3,2,2,2,12,2,1,2,3,5,5,2,4,2,3,2,69184,0,38499,0,0,0,0,0,0,0,19143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11542,0,0
09/09/2021,84,7,0,2,3,5,2,7,3,1,4,5,4,3,1,7,1,0,1,3,3,1,0,2,7,1,6,2,2,6,0,4,1,1,3,83165,0,0,0,63933,0,19146,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/09/2021,94,12,4,7,1,3,2,3,1,3,4,3,3,1,0,4,1,2,4,2,0,2,3,4,7,5,8,3,1,3,3,7,0,7,5,118363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91451,0,0,14525,0,5819,0,0,0,0,1017,5551,0
13/09/2021,63,11,2,0,4,1,1,1,0,5,4,1,0,2,0,2,0,2,1,0,2,1,1,3,1,3,7,1,3,2,1,9,2,6,6,22241,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0,0,1227,0,0,0,0,0,20464,0,0,0,0,0,0,0,0,0,0
14/09/2021,77,9,0,8,2,2,5,3,0,4,2,3,4,4,0,4,0,1,0,3,1,1,4,3,2,3,2,2,0,2,3,10,3,2,3,38287,0,0,0,0,942,0,0,0,0,0,0,0,0,0,0,0,7626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29719
15/09/2021,76,7,0,2,0,1,1,0,0,4,4,2,4,4,6,8,0,0,2,0,3,1,1,6,2,1,5,0,1,2,2,6,7,4,4,39479,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,11366,2808,24387,0,0,803,0,0,0,0,0,0,0,0,0,0,0,0
16/09/2021,90,11,2,4,3,1,2,3,1,7,4,8,5,7,0,4,1,2,0,1,2,4,5,3,0,1,2,4,3,5,2,5,3,2,5,63955,0,0,0,0,0,0,0,7052,0,0,0,7225,0,0,0,10027,0,0,0,34459,0,0,0,0,0,0,0,0,5192,0,0,0,0
17/09/2021,97,22,1,5,5,7,1,3,2,4,0,5,1,8,4,6,1,3,0,4,1,2,0,10,5,4,4,3,4,1,2,2,2,9,10,47823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2553,0,0,0,26489,0,0,12010,0,0,6771,0,0,0,0,0
20/09/2021,76,9,4,3,6,3,0,3,0,5,0,5,4,6,0,5,0,1,0,0,8,1,1,7,1,3,0,3,3,4,0,4,2,1,2,147958,0,0,3713,0,0,0,0,3491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100456,0,40298
21/09/2021,77,7,2,3,3,3,2,2,1,1,4,2,1,1,1,5,1,3,8,2,3,0,0,4,3,2,6,1,3,3,0,4,2,5,3,95506,0,63910,0,0,0,0,0,0,0,0,0,0,0,0,0,5062,0,0,0,9499,10232,0,0,0,0,0,6466,337,0,0,0,0,0
22/09/2021,82,12,2,3,3,4,0,1,2,3,2,3,3,5,2,4,0,1,4,3,2,3,1,3,3,0,1,7,1,3,11,4,3,5,2,110840,721,49183,6952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30464,0,0,23520,0,0,0,0,0,0,0,0,0,0,0,0
23/09/2021,96,12,1,3,1,2,7,8,1,3,3,6,8,4,3,2,3,4,2,5,3,0,0,3,2,1,5,1,1,4,1,5,8,2,6,49747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1484,355,0,0,0,0,0,346,0,0,0,47562,0,0,0,0,0,0
24/09/2021,119,11,6,5,0,5,5,3,1,8,0,10,2,1,4,4,7,2,2,5,0,2,2,6,2,0,8,5,1,4,1,4,6,12,7,64876,0,13081,0,0,0,0,0,0,0,0,0,0,0,1221,0,0,0,0,0,0,0,0,2285,0,0,23694,0,0,3899,0,0,0,20696
27/09/2021,77,8,3,4,5,4,4,4,0,3,1,4,2,3,1,4,1,4,3,1,3,1,0,3,0,2,3,2,0,4,2,4,1,4,5,21695,0,4577,0,0,0,0,0,0,0,14325,0,0,0,0,0,0,0,0,0,0,2793,0,0,0,0,0,0,0,0,0,0,0,0
28/09/2021,77,6,0,2,5,2,3,2,0,1,6,3,1,2,4,3,4,1,0,2,4,2,1,3,2,2,8,2,0,5,1,3,2,3,4,25688,0,0,0,0,0,0,0,0,0,0,0,0,0,4702,7996,0,0,166,0,0,0,0,11785,0,1039,0,0,0,0,0,0,0,0
29/09/2021,81,13,2,3,6,2,2,3,0,7,1,0,3,5,1,4,1,2,1,2,3,2,1,6,1,6,2,2,1,7,0,1,7,4,6,114751,0,0,0,0,0,0,0,0,0,0,0,0,67252,0,3982,0,0,0,0,0,0,2041,14605,0,0,0,0,0,0,0,26871,0,0
30/09/2021,73,7,4,5,2,2,3,0,2,5,2,2,5,1,2,2,2,3,2,3,1,1,0,6,1,4,4,0,0,3,0,4,3,6,0,106829,0,0,0,0,7416,0,0,1678,0,0,0,0,0,0,0,0,88920,0,0,0,0,8815,0,0,0,0,0,0,0,0,0,0,0
01/10/2021,96,11,0,8,0,1,1,0,0,6,7,6,4,1,1,5,2,5,1,1,4,3,1,5,2,3,6,6,3,4,1,6,4,3,7,105755,0,18032,0,0,0,0,0,0,7212,41290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39221
04/10/2021,66,15,3,5,3,5,4,1,0,4,3,1,5,2,0,3,0,2,1,5,0,1,0,1,4,1,6,3,3,4,0,3,2,4,2,2925,0,0,2925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/10/2021,61,8,3,2,2,2,1,2,1,3,2,0,1,3,2,2,3,0,2,0,2,1,4,0,6,1,3,2,1,4,0,5,3,2,4,18392,0,0,0,0,0,0,0,0,11021,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,7223,0,0,0,0,0,0,0,0
06/10/2021,65,12,3,5,0,3,4,2,0,2,1,7,0,1,1,6,1,5,4,0,1,2,2,0,1,1,3,0,2,3,0,4,5,1,7,3401,0,0,0,0,3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0
07/10/2021,67,15,3,6,3,1,2,2,1,5,4,1,1,4,2,1,1,1,1,4,1,2,2,4,1,1,4,3,0,4,3,1,2,2,9,46569,0,8847,15525,0,0,0,0,0,6228,9363,0,0,0,0,0,0,0,0,0,0,1980,0,0,0,0,0,3273,0,0,0,0,1353,0
08/10/2021,79,15,4,3,2,4,0,5,0,10,5,5,3,5,1,3,5,3,2,3,2,1,0,4,1,1,2,8,0,4,1,2,1,1,3,25734,467,0,0,0,120,0,0,9167,3596,0,0,0,0,0,0,0,3672,0,0,0,0,0,0,0,0,0,0,8712,0,0,0,0,0
11/10/2021,58,8,2,11,0,1,3,2,0,1,0,2,0,2,4,4,2,0,5,0,3,3,2,2,3,2,0,1,0,0,0,5,1,4,1,87455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/10/2021,74,13,2,6,1,2,1,3,0,4,1,5,2,7,2,2,1,7,1,0,5,1,2,6,6,1,3,2,1,6,0,1,1,2,3,30857,17693,13164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/10/2021,57,11,2,1,2,1,0,1,0,1,1,1,4,2,0,1,1,3,3,0,1,1,2,7,0,0,4,0,2,2,2,2,10,6,5,16716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2021,79,15,1,0,0,10,3,5,1,2,2,1,7,4,2,2,1,4,2,1,5,2,1,5,2,0,2,2,1,7,0,4,2,5,8,117426,0,0,0,17492,0,0,0,0,0,99934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/10/2021,74,8,2,3,4,5,0,1,0,3,5,3,1,1,3,8,0,3,0,3,4,3,1,4,5,2,0,2,1,3,4,0,1,2,5,64458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64458,0,0,0,0,0,0,0,0,0
20/10/2021,79,11,2,3,2,2,0,2,0,4,1,2,5,2,2,0,1,1,4,2,1,1,2,5,6,4,7,9,2,2,2,2,2,5,5,26900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26900,0
22/10/2021,81,12,1,2,1,3,0,1,0,5,6,4,4,1,2,2,0,6,3,2,3,5,0,8,7,1,3,1,0,3,2,6,0,3,8,15800,0,0,0,0,0,0,0,0,0,15800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/11/2021,75,10,1,3,0,5,2,1,0,4,4,5,2,0,5,5,1,1,0,2,3,0,0,8,5,3,3,2,2,2,1,2,4,2,7,35148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35148,0,0,0,0,0,0,0,0,0,0,0,0
02/11/2021,83,17,9,5,2,3,2,3,1,4,2,3,1,5,1,8,2,2,5,2,4,3,1,4,2,5,4,2,2,4,0,3,1,1,4,20310,0,0,0,0,0,0,0,0,0,0,0,0,20310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/11/2021,80,13,4,1,1,3,4,3,1,4,3,4,1,2,3,4,1,0,3,2,3,5,2,7,1,1,2,3,1,7,2,6,1,5,3,3941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3941,0,0,0,0,0,0
18/03/2022,85,8,2,4,2,1,1,4,0,5,3,4,3,2,2,4,6,3,4,2,1,2,2,4,2,1,2,3,1,8,1,2,5,3,4,22572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13774,0,0,0,0,0,8798,0,0,0,0,0,0,0,0,0,0,0
21/03/2022,58,13,0,2,0,3,0,4,0,3,4,1,4,3,3,1,0,1,0,4,4,2,0,4,5,1,3,3,1,1,2,3,4,5,0,18517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/03/2022,62,13,0,3,0,2,1,4,0,1,4,1,4,3,3,4,1,0,6,4,1,1,1,5,4,3,4,1,0,1,3,1,3,1,4,6457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6457,0,0,0,0,0
23/03/2022,59,10,0,3,0,7,4,1,0,4,1,4,5,1,4,1,0,1,4,2,0,2,1,2,5,1,1,0,2,1,2,4,0,1,5,25799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25799,0,0,0,0,0,0,0,0,0,0
24/03/2022,61,15,4,1,0,2,1,1,0,2,4,3,2,4,5,2,5,1,2,2,3,0,1,4,2,0,3,2,2,2,2,1,2,7,3,16119,0,0,0,0,0,0,0,16119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/03/2022,76,18,1,3,3,1,3,2,0,5,2,3,1,1,4,2,5,1,3,7,2,2,2,3,2,2,1,5,1,3,4,4,3,7,6,30915,0,0,15502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15413,0,0,0,0,0
28/03/2022,47,8,2,6,0,1,2,2,0,0,0,2,1,0,4,1,0,0,1,3,3,2,0,2,4,0,4,0,1,2,2,2,0,4,3,175558,0,83231,0,0,0,0,0,0,0,16878,0,0,0,0,0,0,12272,0,0,0,0,0,0,0,0,0,0,0,0,0,63177,0,0
29/03/2022,70,16,0,2,3,8,0,5,0,1,5,2,1,5,0,3,0,2,2,5,2,0,1,7,3,0,0,2,1,4,0,9,3,4,6,20539,0,0,0,0,0,0,0,0,0,0,20539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/03/2022,61,13,0,3,3,0,8,1,0,1,0,7,2,1,1,6,0,1,3,0,2,1,0,6,1,3,5,3,1,2,2,1,2,4,4,145651,0,0,0,0,0,0,0,0,0,0,0,23776,0,0,0,0,0,100236,0,0,0,0,0,0,0,0,0,21639,0,0,0,0,0
31/03/2022,61,10,3,2,0,2,0,4,0,4,4,3,2,3,2,3,2,5,0,3,2,1,2,2,3,1,1,4,0,5,0,3,3,0,2,210176,84866,0,0,14959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85814,0,0,0,0,0,24537,0,0,0,0,0,0
01/04/2022,65,13,1,2,1,3,2,1,0,7,1,3,0,0,3,2,2,2,1,2,5,2,1,6,5,1,4,3,1,7,2,3,0,3,1,231663,0,56677,0,0,0,0,0,0,0,0,0,0,0,0,0,37640,13727,0,0,0,83604,0,0,0,0,0,0,0,0,40015,0,0,0
19/04/2022,62,8,0,6,0,3,2,2,0,3,4,4,0,2,3,4,2,2,1,3,5,1,0,1,2,0,4,2,0,3,0,1,5,0,4,113611,0,0,0,12337,0,0,0,0,0,0,0,0,0,13231,0,0,42449,0,0,0,0,24025,0,0,21569,0,0,0,0,0,0,0,0
20/04/2022,77,8,2,0,1,4,4,1,0,3,6,3,0,5,2,3,4,2,1,1,2,3,1,7,0,2,3,1,4,2,1,3,3,3,6,145244,0,0,26842,11467,0,0,0,0,32385,0,0,53441,0,11786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9323,0,0,0
21/04/2022,60,20,3,1,1,4,1,2,0,6,2,1,1,4,2,5,2,1,2,3,1,0,0,3,8,0,6,2,1,4,2,2,1,3,4,297953,0,0,49847,0,0,0,0,0,0,0,0,0,40814,0,0,32389,0,0,0,10781,69603,0,0,0,82422,0,0,0,0,0,0,12097,0
